Video,Frame,EAR,MAR,CIR,ME,HEAD,EAR_N,MAR_N,CIR_N,ME_N,HEAD_N,Label
20,6119,0.299044584,0.55787175,0.395882368,1.865513641,21.37059239,1.037783265,6.043830342,0.589637959,2.169724353,0.420526699,0
20,6148,0.319744307,0.562689,0.441096812,1.759809287,20.69690734,1.453892767,5.970359882,1.723801757,2.274474413,0.589482999,0
20,6177,0.309173471,0.577713725,0.471399725,1.868574698,19.69213041,1.241395958,5.741209781,2.483923166,2.166690931,0.841475225,0
20,6206,0.371039595,0.867962514,0.557496877,2.339271942,22.7907806,2.485039733,1.314470603,4.643593072,1.700243117,0.064351734,0
20,6235,0.346196207,0.823499799,0.489580028,2.378708326,22.96511107,1.98563354,1.992595198,2.939959796,1.661162763,0.020630664,0
20,6264,0.344234092,0.805402115,0.444341807,2.339693059,23.57356805,1.946190759,2.268612637,1.805199551,1.699825802,0.131966816,1
20,6293,0.395284708,1.307259064,0.529404473,3.307132908,25.8321345,2.972419281,5.385475549,3.938920289,0.741119951,0.698402179,0
20,6322,0.470113353,1.444800024,0.618753737,3.073301396,25.16900243,4.476637962,7.483186129,6.180166493,0.972840444,0.532092502,0
20,6351,0.547542356,1.948214319,0.830619467,3.558107055,29.43542209,6.033129493,15.16102623,11.49462846,0.492411587,1.602085801,0
20,638,0.339914223,0.903548881,0.481570654,2.658167325,30.37503363,1.859351996,0.77172392,2.739051814,1.384226705,1.837734924,0
20,6380,0.452238389,1.81853071,0.579412287,4.021177223,28.6896279,4.117312275,13.18315228,5.193321493,0.033521992,1.415044946,0
20,6438,0.304159403,0.811463788,0.497789639,2.667889864,21.27780537,1.140602272,2.176162816,3.145890518,1.374591941,0.443797143,0
20,6467,0.36106185,0.946403541,0.522643026,2.621167371,24.09565789,2.284465345,0.118124627,3.769315464,1.420892626,0.262903921,0
20,6525,0.273589329,0.708707478,0.37680846,2.590406142,23.10367033,0.526077227,3.743354153,0.111186071,1.451376145,0.014119194,0
20,6554,0.275978216,1.011087186,0.456306339,3.663648532,32.50734029,0.574099059,0.868400159,2.10531911,0.387822933,2.372505064,0
20,6583,0.342007976,0.764109465,0.501121225,2.234186098,25.66186001,1.901440988,2.898388871,3.229460372,1.804380252,0.655698324,0
20,6612,0.342348759,1.03625552,0.461999499,3.026900181,11.04561041,1.908291467,1.252255861,2.248126943,1.018822751,3.009972277,0
20,667,0.136335471,0.950908625,0.303449394,6.974770537,38.11377969,2.233024136,0.049415193,1.728960345,2.89340643,3.778567538,1
20,6786,0.276078815,0.996350353,0.487325977,3.608934471,22.33333333,0.576121322,0.643640854,2.883418936,0.442043038,0.179076855,1
20,6815,0.308043034,0.886725205,0.503377503,2.878575738,19.33333333,1.218671714,1.02831079,3.286057084,1.165808129,0.93145945,1
20,6844,0.320222079,1.024268831,0.484577881,3.198620267,21.79644949,1.463497021,1.069440461,2.814485401,0.848652945,0.313724209,1
20,6873,0.34002137,0.995282993,0.536720544,2.927118944,20.01665626,1.861505878,0.627361973,4.122437388,1.117703169,0.760086024,1
20,6902,0.291413813,1.063014581,0.490089007,3.647783783,19.85082334,0.884388163,1.660372582,2.952727075,0.403544455,0.80167596,0
20,6931,0.414480167,0.973242005,0.665010912,2.348102714,24.4287138,3.358289804,0.291203106,7.340486275,1.691492069,0.346432409,0
20,696,0.270397534,0.904988688,0.443327032,3.346882183,28.43349236,0.461915194,0.749764661,1.779744836,0.701729531,1.350807638,0
20,6960,0.358535474,0.716577383,0.520517598,1.998623385,26.69773213,2.233679686,3.623326024,3.716000997,2.037816317,0.915489044,0
20,6989,0.23980823,1.020191698,0.422512465,4.25419802,21.40439627,0.152996403,1.00725793,1.257630079,0.197395105,0.41204888,0
20,7018,0.291215889,1.065983257,0.470323021,3.660457058,21.33812829,0.880409467,1.705649446,2.456915027,0.390985594,0.428668506,0
20,7047,0.333333333,0.928317358,0.461093063,2.784952074,20.38170558,1.727061785,0.393966659,2.225389809,1.258586563,0.668533773,0
20,7076,0.386579424,1.11370703,0.530716131,2.88092682,34.1344064,2.797424121,2.433510165,3.971822061,1.163478272,2.780563804,0
20,7105,0.407131994,1.259026813,0.576314293,3.092429067,28.78705376,3.210575533,4.649859736,5.115611075,0.953885456,1.439478785,0
20,7163,0.585920337,3.145959126,0.934199588,5.369260852,27.58321065,6.804610459,33.42847153,14.09284296,1.302391206,1.137561917,0
20,7192,0.42795367,1.49254558,0.602888549,3.487633552,24.13079566,3.62913656,8.211379086,5.782202476,0.562248858,0.271716269,0
20,7221,0.326923077,0.606452995,0.504049387,1.85503269,19.35919319,1.598201676,5.302891846,3.302910689,2.180110682,0.924973947,0
20,725,0.337188587,0.733260685,0.512671374,2.174630798,12.14676884,1.804560773,3.368880077,3.519185506,1.86339789,2.733808132,0
20,7279,0.333333333,0.711602102,0.513305217,2.134806305,18.76488856,1.727061785,3.699206699,3.535084891,1.902862849,1.074022102,0
20,7308,0.346196207,0.846711131,0.494451113,2.445755081,23.01448591,1.98563354,1.638586779,3.062146591,1.594721303,0.00824774,0
20,7337,0.280096405,1.774866234,0.412479263,6.33662625,19.02634612,0.65688363,12.51720207,1.00595619,2.261023278,1.008450062,0
20,754,0.346341586,0.784069576,0.443721419,2.263862061,30.04999829,1.98855598,2.593966564,1.789637686,1.774972201,1.756217948,0
20,7569,0.290194925,0.954661488,0.45920075,3.289724964,24.89658779,0.859885852,0.00782172,2.177922832,0.758370738,0.463772492,0
20,7598,0.297722961,0.916315147,0.466430821,3.077744303,21.87347002,1.011215771,0.577018792,2.359282671,0.968437647,0.294407906,0
20,7656,0.356221518,0.611718441,0.507504361,1.717241689,17.98743659,2.187164123,5.222585716,3.389575615,2.316657712,1.269002546,0
20,7685,0.1875,1.019803903,0.322777859,5.438954148,21.18515138,1.204505708,1.001343461,1.244123118,1.371455314,0.467034229,1
20,7714,0.366178972,1.263274344,0.545342531,3.449882275,22.09975548,2.387330628,4.714641109,4.338712195,0.599659319,0.237656825,0
20,7743,0.347218945,1.119730367,0.502658784,3.224853896,23.15854783,2.00619281,2.525375304,3.26802865,0.822656153,0.027882153,0
20,7801,0.238036173,1.005769279,0.365301057,4.225279155,18.06416859,0.188618614,0.787293919,0.17746682,0.168737317,1.249758603,0
20,783,0.32821582,0.834924172,0.454932198,2.543826719,28.62413496,1.624188619,1.818355991,2.070850019,1.497535051,1.398619695,0
20,7859,0.136079938,0.768433506,0.277176099,5.646927218,22.73308122,2.2381609,2.832440617,2.388002421,1.577550814,0.078822404,1
20,7888,0.124891634,0.78180074,0.301418599,6.259832739,26.70461132,2.463070167,2.628569795,1.779901026,2.184923055,0.917214304,1
20,7917,0.115299366,0.749557172,0.258516173,6.500965235,23.03650277,2.655895634,3.120333663,2.856069939,2.423878619,0.00272604,1
20,7946,0.159872153,0.741074683,0.36625962,4.635420662,20.04994829,1.759885574,3.249704629,0.153422128,0.575176088,0.751736576,1
20,7975,0.175314716,0.770416939,0.308366136,4.394479572,22.02271555,1.449456441,2.802190221,1.605628295,0.336410202,0.256977994,1
20,8091,0.203077641,0.926424066,0.374558175,4.56192057,23.01448591,0.891361217,0.422842263,0.05473968,0.502339551,0.00824774,1
20,812,0.275418397,0.832303891,0.38894459,3.021961862,27.4208862,0.562845472,1.85831929,0.415610025,1.023716487,1.096851887,0
20,8120,0.251724219,0.988976041,0.452815072,3.928807659,19.34166146,0.086540924,0.531171291,2.017743806,0.125057648,0.929370803,0
20,8149,0.252160484,1.03975049,0.354013276,4.123368076,17.22557228,0.095310792,1.305559507,0.460610699,0.067746287,1.460073693,0
20,8178,0.211382172,0.858753387,0.35678526,4.06256299,26.73463042,0.724422066,1.454923911,0.391077945,0.007490146,0.924742919,0
20,8207,0.24913644,0.892440308,0.376635531,3.582134793,25.13635801,0.034520916,0.941146691,0.106848303,0.468600769,0.523905473,0
20,8236,0.274608239,0.922942641,0.397969699,3.360943005,20.99295502,0.546559545,0.475939337,0.641996777,0.687795649,0.515235959,0
20,8265,0.214043172,0.936102911,0.379119285,4.373430372,14.67776546,0.670930156,0.275225037,0.169151054,0.315551033,2.099048863,1
20,8294,0.260821952,0.95373614,0.396538496,3.656655948,29.12613422,0.269425146,0.006291243,0.606096344,0.394752387,1.524518197,0
20,8323,0.251214503,0.929883488,0.386987665,3.701551769,18.67591879,0.076294515,0.370080775,0.366522295,0.350261884,1.096335203,0
20,8352,0.272090128,0.895481319,0.438479718,3.29112021,16.75704821,0.495940024,0.894766618,1.658154312,0.756988088,1.577576812,0
20,8381,0.237825747,0.935225406,0.449828223,3.932397637,16.67646212,0.192848628,0.288608334,1.942821391,0.12150008,1.597787335,0
20,841,0.309625207,0.902654626,0.442985992,2.915313762,28.92446985,1.250476824,0.785362684,1.771190154,1.129401774,1.473941943,0
20,8497,0.233952405,0.862899342,0.455928685,3.688354226,32.3487968,0.270711236,1.39169174,2.095846011,0.36334028,2.332743277,0
20,870,0.321251999,1.016556111,0.465499894,3.164357308,25.49908976,1.484200667,0.951809661,2.335931215,0.88260658,0.61487649,0
20,899,0.347363149,1.006573612,0.439141326,2.897755897,23.70653918,2.009091617,0.79956124,1.674750139,1.146801127,0.165315205,0
20,9222,0.199228883,0.718929658,0.394510981,3.608561395,22.34784661,0.968729616,3.587450233,0.555237939,0.442412746,0.175437008,0
20,9251,0.232189144,0.71070074,0.419364011,3.060869806,20.70483936,0.306156625,3.712953851,1.178653934,0.985159802,0.587493696,1
20,928,0.301180508,0.86892667,0.449504468,2.885069406,24.78080606,1.080719999,1.299765747,1.934700291,1.159373086,0.434735106,0
20,9280,0.231994948,0.852072413,0.391698823,3.672805892,20.00793201,0.310060377,1.556819007,0.48469748,0.378748244,0.762274015,0
20,9309,0.171202643,0.777075385,0.262131292,4.538921673,19.69208879,1.532118073,2.700638711,2.7653879,0.479548287,0.841485662,1
20,9338,0.312843003,0.649664573,0.4600092,2.076647283,23.00757185,1.315161541,4.64384901,2.198202078,1.960496814,0.009981747,0
20,9367,0.225910146,0.903182686,0.392471612,3.997973103,13.21644158,0.43237816,0.777308964,0.504082211,0.056516627,2.465540413,0
20,9396,0.361187358,0.790569415,0.514828396,2.188806994,9.261301932,2.28698832,2.494834056,3.573292459,1.849349675,3.457466491,0
20,957,0.436549182,0.853491814,0.63583272,1.95508742,20.13930928,3.80192505,1.535170973,6.608577495,2.080959241,0.729325357,0
20,9570,0.227793077,0.920135579,0.365362811,4.039348304,18.66666667,0.394527138,0.518751332,0.17591778,0.015514959,1.098655582,0
20,9599,0.311141777,0.939595784,0.46369466,3.019831641,22.04538438,1.280963195,0.221953371,2.290648535,1.025827477,0.251292783,0
20,9628,0.302628747,1.006857223,0.463772548,3.327037612,22.12834913,1.10983275,0.803886742,2.292602275,0.721394946,0.230485705,0
20,9657,0.30077325,1.024315771,0.450092619,3.405607952,18.77357221,1.072533216,1.070156366,1.949453514,0.643533935,1.071844292,0
20,9686,0.316220348,1.068566241,0.421018193,3.37918242,18.71235596,1.383053523,1.745043904,1.220147602,0.669720898,1.087196974,0
20,9715,0.338391447,0.838304262,0.469798549,2.477321074,21.66247841,1.828740878,1.766804425,2.443759103,1.563440286,0.347323379,0
20,9744,0.180802266,0.896344508,0.354436178,4.957595554,26.5453791,1.339144753,0.881601665,0.45000257,0.894442401,0.877279787,0
20,9773,0.143149584,0.87054915,0.33031901,6.081394917,25.77639556,2.096045634,1.275020432,1.054960109,2.008096161,0.684423176,1
20,9802,0.292893109,0.858175371,0.440290262,2.929995092,25.44534622,0.914125231,1.463739533,1.703570174,1.114852986,0.601397922,0
20,9831,0.30485538,0.924361642,0.420133239,3.03213163,24.89658779,1.154592933,0.454297402,1.197949334,1.013638532,0.463772492,0
20,986,0.384123134,1.874098423,0.546718493,4.878900164,22.70284054,2.748047358,14.03064513,4.373226981,0.816457469,0.086406591,0
20,9860,0.318181818,0.751134032,0.488833525,2.360706959,29.33333333,1.422483345,3.096284124,2.921234429,1.679001615,1.576482533,0
20,9889,0.348849946,0.798207228,0.491779534,2.288110509,22.34057629,2.038979483,2.378345697,2.995132424,1.750942667,0.177260364,0
20,9918,0.174781659,0.762579085,0.377694079,4.363038367,27.43715528,1.460172045,2.921729512,0.133401026,0.305252846,1.100932079,1
20,9947,0.240370085,0.864740932,0.42564796,3.597539735,30.14526922,0.141701896,1.363604664,1.336281167,0.453334902,1.780111344,0
20,9976,0.330770601,0.900522348,0.503457031,2.722498147,28.00729489,1.675545283,0.817883194,3.288051974,1.320476659,1.243919786,0
21,0,0.345988481,0.383325939,0.537900729,1.10791532,28.65194069,0.952336722,1.241927623,1.323529114,1.414155079,0.605944582,0
21,1015,0.210144198,0.869829738,0.392245547,4.139204159,26.05128172,1.381591508,0.035120971,1.093277028,0.695939336,0.803654734,0
21,10556,0.315542948,1.316194534,0.444258016,4.171205678,55.16419761,0.429254786,1.206806652,0.230252086,0.718215743,1.409599316,0
21,10614,0.317252498,1.36879231,0.478070561,4.314520199,56.27969379,0.458626412,1.344873231,0.330787798,0.817977655,1.494402792,0
21,10643,0.304126101,1.288075676,0.450372138,4.235334199,74.81648905,0.233102988,1.13299603,0.128802565,0.762855908,2.903627389,0
21,10701,0.216481644,1.26780606,0.430153885,5.856413676,79.81142405,1.272708429,1.079789282,0.464277054,1.891296955,3.283357821,0
21,10730,0.233051922,1.227762665,0.461977795,5.268193684,58.0260359,0.988015988,0.974677336,0.063766097,1.481834253,1.627165128,0
21,10759,0.261521676,1.054271453,0.437377458,4.031296639,80.88210278,0.498879749,0.51927142,0.344418803,0.620824403,3.364754134,0
21,10788,0.237154827,1.068414063,0.43480841,4.5051331,79.60262624,0.91752435,0.556395076,0.387046131,0.950664192,3.267484365,0
21,10817,0.252341987,1.134940478,0.436333632,4.497628354,91.62197914,0.65659514,0.73102365,0.36173865,0.945440103,4.181232805,0
21,10846,0.274851797,1.123523956,0.438487491,4.087744628,71.32829806,0.26985616,0.701055841,0.326000402,0.660118114,2.638444304,0
21,10875,0.279216374,1.163272396,0.434388361,4.16620408,85.25756251,0.19486876,0.805393545,0.394015861,0.714734107,3.697390137,0
21,10904,0.269154302,1.096293195,0.466201074,4.073103001,89.86195846,0.367744301,0.629576428,0.133841503,0.649926009,4.047430581,0
21,10933,0.279757464,1.329661611,0.442856682,4.752908437,80.06680927,0.18557234,1.242157068,0.25350393,1.123141769,3.302772997,0
21,1102,0.281050429,0.4050258,0.375646643,1.441114326,24.27944786,0.163358019,1.184966553,1.368696899,1.182213684,0.938355032,0
21,1160,0.260396792,0.734451555,0.39505515,2.820509225,25.14638344,0.518206271,0.320240114,1.046658255,0.222010408,0.872447904,0
21,1392,0.222222222,0.586020994,0.366141678,2.637094472,29.76426482,1.174080076,0.709863053,1.526409506,0.349686281,0.521382257,0
21,1653,0.241809705,0.669541608,0.347889947,2.768878148,26.74670936,0.837549321,0.490625539,1.829254183,0.257951044,0.75078617,0
21,174,0.304965323,0.677219525,0.470459695,2.220644359,24.73942756,0.247521587,0.470471386,0.204503327,0.639579162,0.903385951,0
21,1769,0.234260643,0.78855062,0.376317048,3.366125059,36.7305581,0.967249071,0.178232725,1.357573107,0.157795339,0.008216938,0
21,1827,0.250807098,0.816335584,0.358852676,3.254834454,34.02898234,0.682965935,0.105298559,1.647353395,0.080325425,0.197165219,0
21,1856,0.273065404,1,0.405078149,3.662126314,30.35481638,0.300548018,0.376811519,0.880350081,0.363843204,0.476486698,0
21,1943,0.250005844,0.83652572,0.385855479,3.346024668,28.38669757,0.696732211,0.052300441,1.199305214,0.143803362,0.626109186,0
21,2146,0.290100699,1.135226126,0.436776918,3.913214026,23.78870996,0.007866155,0.731773463,0.35438335,0.538626541,0.975662448,1
21,2175,0.249364675,1.204397387,0.385721036,4.829863682,26.54582871,0.707748074,0.913344628,1.201535971,1.176710677,0.766057739,0
21,2204,0.205882353,1.056954722,0.357845023,5.133780079,30.15966404,1.454813879,0.526314869,1.664073035,1.38826831,0.491322783,0
21,2233,0.232142857,1.257307408,0.394256603,5.416093449,23.82341632,1.003634553,1.052230835,1.05990826,1.584787975,0.973023963,0
21,2291,0.197409611,0.868142487,0.357320236,4.397670824,35.02818233,1.600383285,0.030692018,1.672780651,0.875859196,0.121202941,0
21,2407,0.224367526,1.092551842,0.333630656,4.869474027,26.69057546,1.137221802,0.619755562,2.06585366,1.204283625,0.755053643,0
21,2436,0.250706074,0.982068026,0.372342469,3.91720875,28.963877,0.684701621,0.329740968,1.423521915,0.541407288,0.582230218,0
21,2494,0.242857143,0.96116916,0.353539854,3.957755364,30.31396913,0.819553389,0.27488247,1.735507224,0.569631976,0.479592032,0
21,2552,0.249861227,0.89566859,0.422218709,3.58466418,23.3698361,0.699216863,0.102946687,0.595942697,0.309921449,1.007506536,0
21,2581,0.25,0.915023734,0.402031416,3.660094937,33.74984932,0.696832612,0.153752993,0.930903475,0.362429154,0.218385777,0
21,261,0.344234092,0.544293019,0.483951221,1.581171164,25.39035419,0.922194713,0.819396938,0.428363565,1.08471946,0.853900492,0
21,2610,0.202030509,0.901996629,0.386657168,4.464655529,31.72404248,1.520992059,0.119557479,1.186003068,0.922487564,0.372393888,0
21,2697,0.206724558,0.68760303,0.314966404,3.326179716,39.343004,1.440344037,0.443215193,2.375543164,0.129989198,0.206823168,0
21,2726,0.168476347,0.838496824,0.300246336,4.976940911,38.64837981,2.097483053,0.047126392,2.619788165,1.279091828,0.154015686,0
21,2784,0.209242403,0.911033901,0.403473415,4.353964042,35.8754359,1.397085157,0.143279875,0.906976876,0.8454347,0.0567921,0
21,2813,0.201379376,1.073806884,0.371299584,5.332258487,29.4125422,1.532179123,0.570550967,1.440826147,1.526430063,0.5481213,0
21,2842,0.15806732,0.994868837,0.30681153,6.293956498,38.81517651,2.276319591,0.363342469,2.510854163,2.195872571,0.166696088,0
21,2871,0.152735199,1.061069175,0.293514368,6.947116202,42.46644374,2.367930281,0.537115105,2.731489375,2.650540112,0.444276733,0
21,290,0.327022082,0.466749837,0.489093616,1.427273149,24.3078406,0.626476744,1.022943987,0.51368954,1.191848592,0.936196529,0
21,2900,0.144212857,1.014064564,0.309064874,7.031720926,34.80490663,2.51435186,0.413730309,2.473465212,2.709433858,0.138177052,0
21,2958,0.235802063,0.959472895,0.361624792,4.068975827,25.01334932,0.940766071,0.270429856,1.60135663,0.647053064,0.88256157,0
21,2987,0.200238697,0.881812543,0.319690081,4.403806836,28.7641611,1.551777015,0.066575245,2.297164816,0.880130504,0.597413239,0
21,3132,0.178737903,0.972505877,0.28270591,5.440960536,33.20544772,1.921180194,0.304640795,2.910830394,1.602098071,0.259772872,0
21,3161,0.20272943,0.814475115,0.349755299,4.017547503,31.67742774,1.50898396,0.110182197,1.798303035,0.611253565,0.375937685,0
21,3190,0.240807321,0.994864864,0.394594176,4.131373005,31.70904776,0.854771197,0.363332039,1.054307033,0.690488032,0.373533833,0
21,3219,0.267438228,0.868519004,0.406877066,3.247549951,18.77837843,0.397228012,0.031680357,0.850501277,0.075254648,1.356563371,0
21,3248,0.271319561,0.945497497,0.422345283,3.484811393,37.53389051,0.330543182,0.233745124,0.593842488,0.240413454,0.069288757,0
21,3335,0.249780374,1.197130327,0.381812904,4.792731742,22.1047307,0.700605988,0.894268951,1.266382257,1.150862959,1.103683767,0
21,3480,0.277350098,1.27135603,0.376710465,4.583939354,22.78928002,0.226933073,1.089107778,1.351045272,1.005521596,1.051642207,0
21,3538,0.339364906,1.339090136,0.4835515,3.945870988,22.91900502,0.838537677,1.266906484,0.421731133,0.561359206,1.041780111,0
21,3567,0.34268235,1.41931352,0.617729706,4.141775967,17.84882549,0.895534374,1.477488927,2.648103769,0.697729584,1.427230865,0
21,3625,0.272727273,1.714059509,0.456363989,6.284884866,23.27676015,0.306357414,2.251182682,0.02938185,2.189557765,1.014582458,0
21,3654,0.318956874,1.263285562,0.482477484,3.960678278,16.87491717,0.487909142,1.067923196,0.403910347,0.57166663,1.501270392,0
21,3683,0.258550899,1.538942233,0.451728127,5.952182865,15.49905283,0.549920392,1.791508427,0.106303111,1.957962338,1.605867862,0
21,377,0.261421356,0.556656212,0.349848385,2.129344823,25.67973856,0.500603333,0.786944165,1.796758491,0.703133199,0.831900596,0
21,4263,0.326681538,1.45521375,0.507442517,4.454533182,27.20245877,0.620625889,1.57172527,0.81814653,0.915441351,0.716138689,0
21,4727,0.290619097,0.968780979,0.467221162,3.333507638,24.61026087,0.001040383,0.294863121,0.150767465,0.135090199,0.913205602,0
21,4756,0.279961387,0.965695112,0.347952493,3.449386794,30.32487752,0.182068752,0.286762872,1.828216376,0.215754224,0.478762743,0
21,4843,0.240946368,0.914676808,0.367990871,3.796184249,29.26957902,0.852382232,0.152842328,1.495726485,0.457161563,0.558989804,0
21,5017,0.296745516,0.895182301,0.442798554,3.01666665,28.30266766,0.106297826,0.101670203,0.254468435,0.085464303,0.6324974,0
21,5133,0.265989576,1.023299573,0.357089978,3.847141636,35.11001277,0.422117166,0.437971754,1.67660123,0.49263324,0.114981937,0
21,5162,0.221563554,1.084185739,0.343836968,4.89333971,21.22648377,1.18539659,0.597794951,1.896503852,1.220896639,1.17045082,0
21,551,0.271163072,0.516361697,0.366843547,1.904247848,20.96095938,0.333231799,0.892715289,1.51476364,0.859824262,1.190636806,0
21,58,0.251291012,0.444834783,0.369342987,1.770197748,19.87804827,0.67465186,1.080469927,1.473291282,0.953137166,1.272963063,0
21,580,0.26120267,0.488901207,0.391575888,1.871731279,24.0032359,0.504360567,0.964797727,1.104388435,0.882459198,0.959353521,0
21,6293,0.299833472,0.911736637,0.44319258,3.040810057,30.36019132,0.159351723,0.145124525,0.247930486,0.068657963,0.476078078,0
21,6322,0.275947479,0.837875755,0.375059281,3.036359525,29.35039184,0.251031352,0.048756667,1.378442793,0.071756,0.552846162,0
21,638,0.232189144,0.635990476,0.385467116,2.739105136,25.93212511,1.002839306,0.578695614,1.205749185,0.278676178,0.812713388,0
21,6409,0.322212165,1.02799249,0.438864644,3.190421102,31.36490744,0.543837999,0.450290431,0.319742433,0.035486988,0.399696446,0
21,6438,0.283333333,0.846661217,0.450067744,2.988216062,28.67241209,0.124135655,0.025695259,0.133853265,0.105268891,0.604388284,0
21,6467,0.257457576,0.862594872,0.379997369,3.350434986,27.71510348,0.568704672,0.016129801,1.296506802,0.146873406,0.677165849,0
21,667,0.241395453,0.549755616,0.397908261,2.277406678,27.29495075,0.844666554,0.80505789,0.999317569,0.600066645,0.709107161,0
21,696,0.241577361,0.657595949,0.403354168,2.722092608,27.99969009,0.8415412,0.521982308,0.9089555,0.290518679,0.655530694,0
21,7018,0.214917139,0.917061474,0.405125569,4.267046734,28.57176003,1.299588052,0.159101959,0.879563255,0.784931153,0.612040165,0
21,7047,0.29537827,0.826187573,0.454196246,2.797049269,29.53410717,0.082807295,0.079437571,0.065350458,0.238340995,0.538879554,1
21,7076,0.288295726,0.897447698,0.427075157,3.112941396,29.81695168,0.038877248,0.107616761,0.515361326,0.018446999,0.517376838,1
21,725,0.224663143,0.636325564,0.344181397,2.832354061,30.20737184,1.132142847,0.577816025,1.890788872,0.213765163,0.487695888,0
21,754,0.270838475,0.60310293,0.369940076,2.226799309,28.66909381,0.338808669,0.665023809,1.463383999,0.635294673,0.60464055,0
21,812,0.20842894,0.722178194,0.34173356,3.464865264,33.34670192,1.411061202,0.352457087,1.931404983,0.22652886,0.249034291,0
21,870,0.19706887,0.894427191,0.339518085,4.53865287,29.07365485,1.60623753,0.099688077,1.968165592,0.973997462,0.573884566,0
21,899,0.202646201,0.780200533,0.374373324,3.850062467,25.67977882,1.510413909,0.200151294,1.389824647,0.494666444,0.831897535,0
21,957,0.275401478,0.798369443,0.417955462,2.898929402,22.77022481,0.26041213,0.152458796,0.666681279,0.167421755,1.053090844,0
21,9947,0.3,0.916245695,0.618286216,3.054152315,6.08276253,0.162212823,0.156960578,2.657337755,0.059370355,2.32172342,0
22,0,0.38005847503304596,1.3518824678560455,0.49965009866411697,3.557038078781166,21.064924783990254,0.473846186283998,0.4317612009536509,0.13667149335459738,1.2858488831199941,0.698629574629233,0
22,100,0.39979423877618375,1.5982503386759286,0.5542637840059508,3.9976822666788725,20.93817005939502,0.9170276613566855,1.382151023240473,1.1506764260175295,0.1330769277538614,0.7155502454900261,0
22,1000,0.29701873599477174,1.281441667314624,0.4229532842580154,4.314346241569019,36.892227091140875,1.3908738476406834,0.9503898222868206,1.287347919372129,1.1527719553661326,1.4141798201192592,1
22,1025,0.13727819285433948,1.2578299427573425,0.26823155273382876,9.162634768159984,36.3133310737544,4.9779683456939665,1.1242339021427927,4.160045448822669,16.764827935871896,1.3369021564731904,1
22,1050,0.3181398817564664,1.250948648524974,0.4689349959163256,3.93207114310354,36.409911455305014,0.9165825733976095,1.1748982346502383,0.4336116783187144,0.0781985622636895,1.349794810794726,1
22,1075,0.10951852431377343,1.2728295741580518,0.23277813617994272,11.62204825287238,35.618614818471194,5.601332660926743,1.0137973640276259,4.8183042541089085,24.68442694322282,1.2441634823541203,1
22,1100,0.14494189068088595,1.2578299427573425,0.21216643510690117,8.678167069909883,35.745815700931935,4.8058742250161615,1.1242339021427927,5.200998929039194,15.20478529724915,1.2611437114713677,1
22,1125,0.1560618494687246,1.2744654938765378,0.23926884998974884,8.166412856281994,35.99295577486519,4.556167155024742,1.0017527140280664,4.697792045887623,13.556876888416047,1.2941347961105425,1
22,1150,0.29845723817140885,1.238879575196752,0.4321827984675562,4.150944982226377,36.19302685975714,1.3585711952156427,1.2637581966732978,1.1159847733771417,0.6266007932846956,1.3208425735683764,1
22,1175,0.2909282293099717,1.174898828820496,0.4279605732680887,4.038449041563069,35.82179964553346,1.5276407734936681,1.734823914693817,1.194378259410473,0.26435070986193143,1.2712869177416883,1
22,1200,0.18772011355651977,1.2118218147593496,0.2915482742184964,6.455471349342051,38.49525677145579,3.8452569333948254,1.4629741181868732,3.727127024603637,8.047445170560113,1.6281705623760658,1
22,1225,0.22706364554469136,1.1761037176408065,0.3742013150668367,5.1796214000683,36.611366857181714,2.9617682187941536,1.725952780025637,2.1925191585490573,3.939059144946893,1.3766873827218842,1
22,125,0.39979423877618375,1.5756771943166707,0.5542637840059508,3.94122036160401,21.40318039524405,0.9170276613566855,1.215953611396575,1.1506764260175295,0.048737008846683534,0.6534753456005417,0
22,150,0.46090696801048886,1.5756771943166707,0.7051732071989514,3.4186447671166755,21.086931839617904,2.2893601355531463,1.215953611396575,3.9525913406626643,1.7314915294236408,0.6956918210576818,0
22,175,0.43925069888457574,1.6095569499491262,0.7453824572407997,3.6643241639373647,20.407766175370735,1.8030522621560288,1.4653972693293487,4.699151065133042,0.9403751436341109,0.7863546243683712,0
22,200,0.4628451930762559,1.829787656230689,0.7014793980493286,3.953347001551819,19.359193191793892,2.3328844427372633,3.0868715668406796,3.8840088841851497,0.009687810210447272,0.9263301431135776,0
22,225,0.4287464628562721,2.570182759271876,0.6822279819877235,5.994644812110027,22.5286706508717,1.5671717115918815,8.538116989673183,3.5265704376670395,6.563529834847267,0.5032320293587303,0
22,25,0.3119251469460218,1.438156000900747,0.4868126289512988,4.610580502987205,21.7124112071828,1.0561391356024081,0.20343776266693372,0.10168007604109545,2.1066809166911757,0.6121956788619641,0
22,250,0.502302391301985,2.0180222479208316,0.7361459214467803,4.017544576465283,22.103275510404117,3.2189256185186785,4.472770733589429,4.527657550325698,0.19703588782541073,0.5600186397246802,0
22,275,0.27402138393875297,1.8800220101426177,0.4392773208224314,6.860858751676201,22.460372702259814,1.9072967507318346,3.4567278647909867,0.9842617333057102,9.352840009237896,0.5123492209475994,1
22,300,0.4815866800064934,2.0860399085348296,0.7707513990310572,4.331598017841156,22.51273152353427,2.753738681311443,4.9735587041889655,5.170172787083296,1.2083246922642288,0.5053597664379291,0
